,SUMMONS,PRECINCT,VIOLATION,DESCRIPTION,TIME,ts_month,ts,dstring,ohe_codes,ohe_pct,features,normFeatures,Quantile,pcaFeatures
653,1457800767,44,74,FRONT OR BACK PLATE MISSING,1044A,6,06232021,13.0,"(99,[74],[1.0])","(123,[44],[1.0])","(224,[0,1,46,199],[1457800767.0,13.0,1.0,1.0])","(224,[0,1,46,199],[0.9999999897105282,8.917542205022635e-09,6.859647850017411e-10,6.859647850017411e-10])",11.0,"[-1457800766.999962,-324.6340218495989,-33.31182800535743,31.20129160073212]"
654,1472277247,110,74,FRONT OR BACK PLATE MISSING,0235P,7,07182021,13.0,"(99,[74],[1.0])","(123,[110],[1.0])","(224,[0,1,112,199],[1472277247.0,13.0,1.0,1.0])","(224,[0,1,112,199],[0.9999999898117017,8.829858570484396e-09,6.792198900372612e-10,6.792198900372612e-10])",29.0,"[-1472277246.9999619,-327.7251892402911,-33.28258111323383,31.192840382568928]"
655,1472317117,110,74,FRONT OR BACK PLATE MISSING,0226P,7,07052021,13.0,"(99,[74],[1.0])","(123,[110],[1.0])","(224,[0,1,112,199],[1472317117.0,13.0,1.0,1.0])","(224,[0,1,112,199],[0.9999999898119776,8.829619460000958e-09,6.792014969231507e-10,6.792014969231507e-10])",29.0,"[-1472317116.9999619,-327.7337124002115,-33.28349655509059,31.193696021925934]"
656,1462125591,122,74,FRONT OR BACK PLATE MISSING,0903A,6,06262021,13.0,"(99,[74],[1.0])","(123,[122],[1.0])","(224,[0,1,124,199],[1462125591.0,13.0,1.0,1.0])","(224,[0,1,124,199],[0.9999999897409635,8.89116499064992e-09,6.839357685115324e-10,6.839357685115324e-10])",36.0,"[-1462125590.999962,-325.5612217576637,-33.38628181590411,31.248485248208688]"
657,1463583280,121,74,FRONT OR BACK PLATE MISSING,0803P,7,07132021,13.0,"(99,[74],[1.0])","(123,[121],[1.0])","(224,[0,1,123,199],[1463583280.0,13.0,1.0,1.0])","(224,[0,1,123,199],[0.9999999897511812,8.882309633084464e-09,6.832545871603433e-10,6.832545871603433e-10])",35.0,"[-1463583279.999962,-325.8705838464361,-33.4179084508656,31.263825290934243]"
658,1464001595,63,74,FRONT OR BACK PLATE MISSING,0311A,7,07142021,13.0,"(99,[74],[1.0])","(123,[63],[1.0])","(224,[0,1,65,199],[1464001595.0,13.0,1.0,1.0])","(224,[0,1,65,199],[0.9999999897541096,8.879771655442374e-09,6.830593581109518e-10,6.830593581109518e-10])",15.0,"[-1464001594.999962,-325.961721596157,-33.4602661294667,31.272533317801848]"
659,1472483340,111,74,FRONT OR BACK PLATE MISSING,0415P,6,06232021,13.0,"(99,[74],[1.0])","(123,[111],[1.0])","(224,[0,1,113,199],[1472483340.0,13.0,1.0,1.0])","(224,[0,1,113,199],[0.9999999898131277,8.828622718115546e-09,6.791248244704267e-10,6.791248244704267e-10])",30.0,"[-1472483339.9999619,-327.7780270376348,-33.70595863397106,31.495725277756467]"
660,1472483418,111,74,FRONT OR BACK PLATE MISSING,1031P,7,07102021,13.0,"(99,[74],[1.0])","(123,[111],[1.0])","(224,[0,1,113,199],[1472483418.0,13.0,1.0,1.0])","(224,[0,1,113,199],[0.9999999898131282,8.828622250448097e-09,6.791247884960075e-10,6.791247884960075e-10])",30.0,"[-1472483417.9999619,-327.7780437119883,-33.7059604249032,31.49572695169351]"
661,1472590491,67,74,FRONT OR BACK PLATE MISSING,0750A,6,06212021,13.0,"(99,[74],[1.0])","(123,[67],[1.0])","(224,[0,1,69,199],[1472590491.0,13.0,1.0,1.0])","(224,[0,1,69,199],[0.9999999898138688,8.827980315662852e-09,6.790754088971425e-10,6.790754088971425e-10])",16.0,"[-1472590490.9999619,-327.7953183423148,-33.62839240526283,31.471311126385586]"
662,1472596146,67,74,FRONT OR BACK PLATE MISSING,0552P,7,07202021,13.0,"(99,[74],[1.0])","(123,[67],[1.0])","(224,[0,1,69,199],[1472596146.0,13.0,1.0,1.0])","(224,[0,1,69,199],[0.999999989813908,8.82794641483518e-09,6.790728011411677e-10,6.790728011411677e-10])",16.0,"[-1472596145.9999619,-327.79652723294305,-33.62852224784372,31.471432486821097]"
663,1462670659,63,75,NO MATCH-PLATE/STICKER,1240A,7,07162021,25.0,"(99,[75],[1.0])","(123,[63],[1.0])","(224,[0,1,65,200],[1462670659.0,25.0,1.0,1.0])","(224,[0,1,65,200],[0.9999999815406159,1.7092022311849353e-08,6.836808924739742e-10,6.836808924739742e-10])",15.0,"[-1462670658.9999597,-337.67073817944055,-33.25978289649751,31.118155122494837]"
664,1462670672,63,75,NO MATCH-PLATE/STICKER,0402A,7,07162021,25.0,"(99,[75],[1.0])","(123,[63],[1.0])","(224,[0,1,65,200],[1462670672.0,25.0,1.0,1.0])","(224,[0,1,65,200],[0.9999999815406161,1.7092022159937997e-08,6.836808863975199e-10,6.836808863975199e-10])",15.0,"[-1462670671.9999597,-337.6707409584995,-33.259783194986206,31.118155401484344]"
665,1462670702,63,75,NO MATCH-PLATE/STICKER,0424A,7,07162021,25.0,"(99,[75],[1.0])","(123,[63],[1.0])","(224,[0,1,65,200],[1462670702.0,25.0,1.0,1.0])","(224,[0,1,65,200],[0.9999999815406164,1.7092021809373338e-08,6.836808723749336e-10,6.836808723749336e-10])",15.0,"[-1462670701.9999597,-337.67074737171237,-33.259783883806264,31.118156045306286]"
666,1472484587,111,75,NO MATCH-PLATE/STICKER,0205P,6,06292021,25.0,"(99,[75],[1.0])","(123,[111],[1.0])","(224,[0,1,113,200],[1472484587.0,25.0,1.0,1.0])","(224,[0,1,113,200],[0.9999999816636455,1.6978106095171734e-08,6.791242438068694e-10,6.791242438068694e-10])",30.0,"[-1472484586.9999595,-339.7718293934859,-33.53606321336876,31.36993670385738]"
667,1459585598,109,78,NGHT PKG ON RESID STR-COMM VEH,0905P,7,07122021,6.0,"(99,[78],[1.0])","(123,[109],[1.0])","(224,[0,1,111,203],[1459585598.0,6.0,1.0,1.0])","(224,[0,1,111,203],[0.9999999945189922,4.110755803109777e-09,6.851259671849628e-10,6.851259671849628e-10])",28.0,"[-1459585597.9999638,-318.0182116716168,-33.43926678663075,31.16712496718863]"
668,1459589257,109,78,NGHT PKG ON RESID STR-COMM VEH,0935P,7,07052021,6.0,"(99,[78],[1.0])","(123,[109],[1.0])","(224,[0,1,111,203],[1459589257.0,6.0,1.0,1.0])","(224,[0,1,111,203],[0.999999994519006,4.1107454979809e-09,6.851242496634832e-10,6.851242496634832e-10])",28.0,"[-1459589256.9999638,-318.0189938698147,-33.439350799717126,31.167203492004464]"
669,1459589270,109,78,NGHT PKG ON RESID STR-COMM VEH,1025P,7,07052021,6.0,"(99,[78],[1.0])","(123,[109],[1.0])","(224,[0,1,111,203],[1459589270.0,6.0,1.0,1.0])","(224,[0,1,111,203],[0.999999994519006,4.110745461368071e-09,6.851242435613452e-10,6.851242435613452e-10])",28.0,"[-1459589269.9999638,-318.0189966488736,-33.43935109820582,31.16720377099397]"
670,1459589348,109,78,NGHT PKG ON RESID STR-COMM VEH,0445A,7,07162021,6.0,"(99,[78],[1.0])","(123,[109],[1.0])","(224,[0,1,111,203],[1459589348.0,6.0,1.0,1.0])","(224,[0,1,111,203],[0.9999999945190063,4.110745241691116e-09,6.851242069485193e-10,6.851242069485193e-10])",28.0,"[-1459589347.9999638,-318.0190133232271,-33.43935288913797,31.16720544493101]"
671,1459589841,109,78,NGHT PKG ON RESID STR-COMM VEH,0145A,6,06222021,6.0,"(99,[78],[1.0])","(123,[109],[1.0])","(224,[0,1,111,203],[1459589841.0,6.0,1.0,1.0])","(224,[0,1,111,203],[0.9999999945190082,4.110743853220646e-09,6.851239755367743e-10,6.851239755367743e-10])",28.0,"[-1459589840.9999638,-318.01911871369214,-33.439364208747584,31.167216025071543]"
672,1459589865,109,78,NGHT PKG ON RESID STR-COMM VEH,0327A,6,06242021,6.0,"(99,[78],[1.0])","(123,[109],[1.0])","(224,[0,1,111,203],[1459589865.0,6.0,1.0,1.0])","(224,[0,1,111,203],[0.9999999945190083,4.110743785627786e-09,6.851239642712977e-10,6.851239642712977e-10])",28.0,"[-1459589864.9999638,-318.0191238442625,-33.43936475980363,31.167216540129093]"
673,1460105357,105,78,NGHT PKG ON RESID STR-COMM VEH,0133A,6,06162021,6.0,"(99,[78],[1.0])","(123,[105],[1.0])","(224,[0,1,107,203],[1460105357.0,6.0,1.0,1.0])","(224,[0,1,107,203],[0.9999999945209433,4.1092924824641e-09,6.848820804106833e-10,6.848820804106833e-10])",25.0,"[-1460105356.9999638,-318.13033063404106,-33.4787802494887,31.31358407988988]"
674,1460143164,105,78,NGHT PKG ON RESID STR-COMM VEH,0230A,6,06182021,6.0,"(99,[78],[1.0])","(123,[105],[1.0])","(224,[0,1,107,203],[1460143164.0,6.0,1.0,1.0])","(224,[0,1,107,203],[0.9999999945210852,4.109186081924848e-09,6.848643469874747e-10,6.848643469874747e-10])",25.0,"[-1460143163.9999638,-318.1384127786889,-33.47964832348616,31.31439544575821]"
675,1472292546,110,78,NGHT PKG ON RESID STR-COMM VEH,0155A,7,07202021,6.0,"(99,[78],[1.0])","(123,[110],[1.0])","(224,[0,1,112,203],[1472292546.0,6.0,1.0,1.0])","(224,[0,1,112,203],[0.9999999945662973,4.075277011826822e-09,6.792128353044704e-10,6.792128353044704e-10])",29.0,"[-1472292545.9999635,-320.73163803839645,-33.41487566464987,31.312333781199534]"
